ID,player1ID,player2ID,pokemonLostByPlayer1,pokemonLostByPlayer2,damageDealtByPlayer1,damageDealtByPlayer2
992,8,706,6,1,15,13
993,7,179,6,2,11,19
994,5,779,6,5,20,31
995,8,308,2,6,8,15
996,6,680,6,0,18,15
997,2,786,4,6,6,30
998,5,876,6,2,24,24
999,9,587,6,1,31,14
1000,3,108,6,5,19,16
1001,5,723,6,4,28,19
1002,4,902,5,6,9,17
1003,3,882,0,6,10,19
1004,4,174,6,2,12,15
1005,3,530,6,4,16,17
1006,4,911,3,6,3,16
1007,8,305,6,2,15,7
1008,2,540,6,4,8,21
1009,4,104,0,6,28,19
1010,2,186,4,6,27,33
1011,6,768,4,6,19,30
1012,7,358,2,6,15,6
1013,8,234,5,6,16,6
1014,4,401,6,3,17,19
1015,5,469,6,0,17,19
1016,1,684,0,6,16,30
1017,7,415,6,5,16,21
1018,2,23,6,1,12,10
1019,4,872,3,6,29,18
1020,2,872,6,1,18,18
1021,3,193,6,5,25,21
1022,7,494,6,3,23,17
1023,6,853,6,3,19,36
1024,5,813,3,6,15,14
1025,3,867,6,3,15,19
1026,4,913,6,3,24,13
1027,6,191,2,6,30,21
1028,5,128,6,3,5,17
1029,10,163,4,6,34,17
1030,3,534,6,4,10,10
1031,6,658,6,2,26,6
1032,4,433,6,5,12,28
1033,5,799,4,6,15,7
1034,3,397,6,3,12,26
1035,4,658,6,3,29,14
1036,7,743,4,6,24,21
1037,7,935,6,4,6,13
1038,8,788,6,1,17,13
1039,4,972,4,6,16,25
1040,5,851,0,6,15,15
1041,8,286,3,6,5,14
1042,5,388,6,5,23,23
1043,5,270,2,6,12,30
1044,5,919,3,6,24,16
1045,5,887,3,6,24,29
1046,9,495,6,4,23,22
1047,5,272,6,1,21,5
1048,6,269,3,6,16,30
1049,8,422,2,6,20,7
1050,6,446,0,6,30,31
1051,4,382,6,0,15,14
1052,5,382,6,3,9,26
1053,7,722,6,0,25,27
1054,3,173,6,0,22,27
1055,6,464,2,6,20,16
1056,6,462,4,6,15,23
1057,8,629,6,4,13,15
1058,4,282,2,6,25,15
1059,8,588,6,0,9,14
1060,6,215,0,6,10,27
1061,2,50,2,6,12,21
1062,8,470,3,6,11,16
1063,7,321,1,6,29,22
1064,4,276,3,6,15,4
1065,7,917,6,2,27,6
1066,4,433,6,3,11,23
1067,6,610,3,6,15,24
1068,2,712,6,0,21,22
1069,7,256,5,6,19,22
1070,6,584,0,6,6,30
1071,1,459,6,1,21,31
1072,5,100,6,1,4,21
1073,7,648,6,1,3,17
1074,5,545,6,5,21,18
1075,6,650,6,0,25,29
1076,6,775,2,6,28,21
1077,2,376,6,3,11,15
1078,10,271,1,6,20,18
1079,7,171,6,5,23,15
1080,4,579,3,6,10,12
1081,7,135,6,1,15,14
1082,6,711,6,4,15,10
1083,8,89,1,6,25,25
1084,9,237,0,6,28,18
1085,5,248,6,4,24,9
1086,9,668,0,6,20,17
1087,4,411,6,5,18,10
1088,6,988,4,6,22,16
1089,3,540,6,2,22,20
1090,6,828,6,5,25,16
1091,10,158,2,6,25,12
1092,6,189,3,6,17,18
1093,4,848,6,5,15,13
1094,6,209,4,6,32,24
1095,7,376,1,6,28,21
1096,7,453,5,6,11,11
1097,6,481,1,6,31,28
1098,4,625,1,6,20,10
1099,8,892,0,6,27,9
1100,7,71,6,3,23,19
1101,3,893,6,0,13,15
1102,3,812,6,0,9,17
1103,3,465,0,6,28,17
1104,9,29,6,1,27,24
1105,6,982,6,3,18,18
1106,4,838,6,0,29,25
1107,9,230,6,4,26,16
1108,10,324,3,6,20,33
1109,2,106,1,6,17,27
1110,6,708,5,6,20,15
1111,6,966,6,1,17,35
1112,7,379,2,6,17,15
1113,4,325,6,2,19,27
1114,4,106,6,4,4,3
1115,7,364,4,6,30,19
1116,5,443,6,4,21,19
1117,7,76,6,4,10,31
1118,7,115,6,0,25,30
1119,5,689,6,1,24,23
1120,7,198,6,5,18,24
1121,5,366,6,3,27,7
1122,5,560,6,5,24,14
1123,4,102,1,6,19,16
1124,2,779,6,3,14,22
1125,5,964,6,0,15,17
1126,6,629,1,6,17,12
1127,5,88,6,0,28,23
1128,6,994,6,2,16,25
1129,8,134,6,5,11,6
1130,8,37,0,6,21,25
1131,5,133,6,3,21,9
1132,6,140,4,6,33,14
1133,6,858,4,6,16,12
1134,5,449,4,6,4,12
1135,1,648,6,0,14,14
1136,5,99,6,4,18,28
1137,5,581,6,1,14,23
1138,5,831,5,6,27,18
1139,2,355,6,1,14,13
1140,6,190,1,6,31,30
1141,5,83,6,2,19,18
1142,5,222,6,1,18,21
1143,3,984,5,6,24,27
1144,6,245,3,6,24,26
1145,7,426,6,2,34,16
1146,5,796,6,3,28,17
1147,5,657,6,5,21,21
1148,2,38,1,6,14,15
1149,7,452,4,6,14,10
1150,4,115,6,3,22,19
1151,5,849,6,4,21,10
1152,6,811,6,0,19,22
1153,7,979,0,6,16,11
1154,7,558,1,6,12,17
1155,4,619,6,1,11,19
1156,4,376,3,6,28,22
1157,5,581,3,6,17,20
1158,6,731,4,6,9,7
1159,5,228,2,6,23,22
1160,2,242,6,5,25,21
1161,9,925,6,0,15,23
1162,2,97,0,6,5,37
1163,6,776,5,6,22,15
1164,3,906,6,1,27,9
1165,5,482,6,1,28,29
1166,3,301,4,6,15,23
1167,1,599,6,4,26,15
1168,3,307,6,2,22,22
1169,3,487,6,5,13,18
1170,9,874,1,6,32,29
1171,7,3,1,6,21,16
1172,5,9,6,5,15,12
1173,4,137,6,3,16,13
1174,7,94,6,2,19,18
1175,3,338,0,6,12,26
1176,7,794,5,6,16,29
1177,3,140,6,3,12,21
1178,5,758,5,6,18,30
1179,6,971,6,0,20,23
1180,7,600,6,2,25,16
1181,6,706,6,1,33,14
1182,9,652,6,2,9,23
1183,7,991,6,4,13,19
1184,7,848,6,0,16,4
1185,6,759,0,6,33,22
1186,10,397,6,5,22,31
1187,6,920,2,6,27,11
1188,7,249,0,6,12,9
1189,8,128,6,3,27,10
1190,7,323,6,5,15,26
1191,4,17,4,6,25,20
1192,8,656,6,2,32,26
1193,5,196,6,4,21,19
1194,8,687,6,3,22,21
1195,5,637,4,6,12,21
1196,5,669,6,2,21,18
1197,10,709,4,6,8,18
1198,6,420,0,6,13,15
1199,6,944,5,6,19,19
1200,6,324,2,6,29,31
1201,5,664,6,5,11,23
1202,8,390,2,6,23,13
1203,5,934,5,6,23,15
1204,5,956,6,5,12,21
1205,7,563,6,4,22,13
1206,7,226,4,6,19,16
1207,7,691,6,4,15,20
1208,3,652,4,6,19,13
1209,2,395,6,5,14,15
1210,8,607,5,6,30,16
1211,4,951,2,6,14,20
1212,6,906,1,6,28,29
1213,7,969,6,1,23,19
1214,6,532,3,6,8,11
1215,8,247,1,6,19,19
1216,8,995,5,6,24,22
1217,3,181,1,6,15,21
1218,5,809,6,3,21,12
1219,4,3,2,6,6,18
1220,1,2,3,6,17,26
1221,5,522,1,6,27,15
1222,5,416,3,6,12,29
1223,3,829,6,2,18,23
1224,4,675,3,6,7,12
1225,5,610,3,6,24,18
1226,5,33,5,6,18,21
1227,2,42,6,5,11,23
1228,5,526,3,6,30,15
1229,2,295,5,6,22,21
1230,7,197,0,6,9,7
1231,9,97,6,1,17,15
1232,6,468,5,6,26,21
1233,3,255,6,4,21,30
1234,4,355,2,6,7,16
1235,5,511,6,2,25,12
1236,2,334,1,6,9,17
1237,4,337,6,2,30,11
1238,3,582,6,3,9,27
1239,4,215,3,6,16,25
1240,1,690,1,6,21,31
1241,5,569,6,4,13,9
1242,8,906,0,6,20,12
1243,10,304,2,6,10,20
1244,9,386,6,2,22,24
1245,7,405,4,6,9,22
1246,3,982,6,4,10,26
1247,6,711,6,2,30,24
1248,5,119,6,2,6,16
1249,8,679,3,6,10,10
1250,8,861,6,1,23,24
1251,7,152,0,6,13,28
1252,9,270,6,5,23,28
1253,5,266,3,6,17,21
1254,3,584,6,3,13,22
1255,5,999,6,3,9,16
1256,8,813,4,6,9,20
1257,6,419,3,6,23,18
1258,3,623,6,2,30,11
1259,6,672,0,6,22,12
1260,8,298,2,6,28,27
1261,1,499,3,6,34,18
1262,7,381,5,6,18,27
1263,5,988,6,1,16,21
1264,9,608,2,6,20,20
1265,4,791,6,0,14,27
1266,7,141,0,6,16,24
1267,4,970,6,2,26,8
1268,5,857,6,4,26,18
1269,10,475,2,6,14,25
1270,6,556,6,2,23,30
1271,7,517,1,6,13,18
1272,7,459,5,6,18,21
1273,4,730,6,1,19,18
1274,1,671,4,6,7,22
1275,8,509,5,6,26,12
1276,6,926,6,5,22,33
1277,6,26,0,6,27,14
1278,8,296,6,1,9,18
1279,7,838,3,6,19,18
1280,5,292,1,6,12,21
1281,4,43,6,3,15,17
1282,5,529,3,6,27,27
1283,7,917,6,5,24,29
1284,7,142,6,5,23,25
1285,10,68,1,6,21,15
1286,7,457,2,6,16,30
1287,8,725,6,1,17,8
1288,5,662,6,1,23,23
1289,5,420,6,2,20,4
1290,6,978,6,0,29,14
1291,2,535,6,1,15,19
1292,6,345,6,0,13,9
1293,10,28,3,6,13,11
1294,7,56,0,6,13,28
1295,7,219,2,6,25,23
1296,9,38,6,3,22,9
1297,8,877,6,5,21,20
1298,7,178,4,6,16,9
1299,10,437,1,6,16,15
1300,2,11,6,4,23,15
1301,5,802,6,2,18,24
1302,2,383,0,6,25,6
1303,9,518,6,5,19,18
1304,2,795,4,6,24,19
1305,4,641,4,6,10,18
1306,7,862,0,6,24,20
1307,5,835,0,6,21,34
1308,5,141,1,6,23,8
1309,5,868,6,4,21,18
1310,1,37,6,1,9,18
1311,8,611,6,3,21,18
1312,4,979,6,2,25,23
1313,3,806,6,1,21,24
1314,5,311,1,6,17,10
1315,5,867,6,2,24,24
1316,5,378,0,6,15,26
1317,3,654,6,3,18,12
1318,10,676,1,6,34,21
1319,7,589,0,6,17,13
1320,6,595,1,6,20,21
1321,3,380,6,0,7,7
1322,3,314,6,1,22,26
1323,5,40,6,5,21,15
1324,8,3,1,6,29,21
1325,7,321,6,4,22,23
1326,5,190,6,2,21,24
1327,8,901,5,6,28,17
1328,5,528,2,6,24,16
1329,9,110,6,1,5,24
1330,4,774,6,2,18,25
1331,7,886,6,3,12,10
1332,5,565,6,0,25,11
1333,6,731,3,6,21,29
1334,2,712,6,1,4,7
1335,8,961,6,1,20,26
1336,6,621,6,2,15,15
1337,5,1,3,6,12,26
1338,9,99,6,4,23,6
1339,6,273,1,6,25,23
1340,5,106,4,6,27,20
1341,2,517,6,1,18,24
1342,7,784,2,6,11,29
1343,6,454,2,6,36,13
1344,3,106,6,4,10,22
1345,5,785,3,6,24,22
1346,3,306,6,3,27,13
1347,5,184,6,3,13,28
1348,4,962,5,6,15,17
1349,5,113,6,0,28,11
1350,7,750,5,6,18,14
1351,10,170,1,6,20,25
1352,6,254,4,6,20,25
1353,8,97,4,6,35,36
1354,7,104,6,0,26,4
1355,9,372,2,6,8,17
1356,6,611,6,4,15,8
1357,5,387,3,6,30,28
1358,8,68,6,2,20,21
1359,8,928,6,3,19,22
1360,8,908,6,1,4,22
1361,4,463,6,3,8,21
1362,8,420,4,6,19,4
1363,6,800,6,2,12,24
1364,7,34,6,2,28,12
1365,8,249,4,6,28,18
1366,5,925,6,1,16,4
1367,5,998,6,0,8,26
1368,5,456,6,0,13,22
1369,7,973,3,6,27,16
1370,6,370,2,6,22,15
1371,5,996,6,2,3,24
1372,10,256,4,6,30,12
1373,7,438,5,6,20,6
1374,8,371,4,6,7,15
1375,10,605,5,6,21,12
1376,6,28,6,4,19,24
1377,3,172,3,6,10,26
1378,4,890,6,0,9,9
1379,3,249,1,6,22,24
1380,5,931,1,6,22,15
1381,4,956,4,6,17,22
1382,8,450,1,6,23,21
1383,3,126,6,1,19,25
1384,6,343,6,0,13,16
1385,7,599,6,3,13,21
1386,5,297,5,6,15,27
1387,6,642,2,6,4,20
1388,2,653,6,4,15,27
1389,9,970,6,1,17,18
1390,10,979,6,3,30,16
1391,7,270,3,6,22,21
1392,6,294,5,6,22,24
1393,4,320,6,5,22,11
1394,5,543,4,6,12,10
1395,7,973,1,6,22,12
1396,8,811,6,0,30,15
1397,7,250,6,2,15,22
1398,5,317,3,6,20,14
1399,10,810,6,3,18,12
1400,5,280,0,6,9,18
1402,3,246,6,2,16,21
1403,4,31,5,6,20,27
1404,5,949,6,3,3,13
1405,4,894,6,1,21,14
1406,5,260,3,6,21,18
1407,4,640,6,4,8,12
1408,6,115,4,6,19,27
1409,3,980,6,3,24,8
1410,6,133,4,6,12,12
1411,3,200,6,0,28,18
1412,5,15,3,6,15,25
1413,6,115,3,6,19,31
1414,3,968,6,1,13,18
1415,4,772,6,0,15,33
1416,4,626,6,4,28,29
1417,8,678,1,6,14,25
1418,6,786,6,5,19,18
1419,9,742,6,0,11,16
1420,6,983,3,6,11,9
1421,6,968,0,6,6,25
1422,6,52,1,6,13,18
1423,3,961,6,0,6,34
1424,3,250,6,4,9,9
1425,6,396,6,1,14,16
1426,5,739,1,6,3,12
1427,7,791,0,6,30,24
1428,4,859,2,6,13,24
1429,4,515,1,6,11,31
1430,3,973,6,1,22,12
1431,3,4,4,6,13,7
1432,8,311,1,6,24,19
1433,7,918,6,2,22,18
1434,6,929,6,0,21,7
1435,4,846,0,6,22,22
1436,6,433,1,6,16,24
1437,3,625,6,3,10,29
1438,6,978,6,2,18,27
1439,2,521,6,1,22,16
1440,6,192,2,6,16,11
1441,4,936,3,6,13,25
1442,6,533,6,4,4,27
1443,3,927,6,4,9,20
1444,6,605,1,6,25,18
1445,7,482,6,4,12,14
1446,8,574,4,6,20,9
1447,5,838,0,6,3,27
1448,5,75,0,6,18,27
1449,3,931,6,0,16,17
1450,3,5,6,5,21,22
1451,6,217,5,6,17,4
1452,4,742,6,1,27,23
1453,5,873,6,0,19,20
1454,9,49,6,1,15,28
1455,6,326,2,6,23,10
1456,5,57,6,5,15,12
1457,4,892,6,4,23,30
1458,4,228,6,0,28,24
1459,7,124,6,3,15,9
1460,3,989,6,1,22,12
1461,4,945,6,1,20,25
1462,4,373,2,6,14,6
1463,5,255,6,5,3,3
1464,2,295,2,6,23,20
1465,10,712,5,6,24,18
1466,5,363,6,1,20,21
1467,4,892,6,2,8,8
1468,5,371,5,6,14,18
1469,5,942,2,6,12,7
1470,3,594,6,5,18,15
1471,8,788,2,6,32,24
1472,6,937,3,6,15,18
1473,5,439,6,2,29,20
1474,5,667,0,6,12,21
1475,5,532,6,2,25,18
1476,7,520,5,6,21,6
1477,3,916,4,6,16,23
1478,3,182,2,6,16,12
1479,7,576,0,6,12,17
1480,5,618,6,5,20,11
1481,3,865,6,3,24,21
1482,9,126,4,6,16,21
1483,5,231,6,1,18,21
1484,3,301,6,5,25,6
1485,9,69,6,1,28,23
1486,10,193,6,1,28,17
1487,7,342,3,6,15,19
1488,5,812,4,6,30,17
1489,6,574,3,6,16,15
1490,5,710,2,6,18,13
1491,2,502,3,6,9,15
1492,6,446,6,5,37,23
1493,9,124,2,6,17,21
1494,10,679,1,6,25,16
1495,8,35,6,4,17,27
1496,7,553,6,5,15,12
1497,5,15,6,3,23,27
1498,2,339,6,4,16,21
1499,5,643,1,6,24,16
1500,8,72,5,6,26,18
1501,6,822,6,2,11,21
1502,2,54,6,5,18,4
1503,4,564,0,6,8,23
1504,9,157,6,0,15,19
1505,4,499,6,0,15,19
1506,8,626,2,6,13,17
1507,5,471,2,6,31,24
1508,6,616,4,6,28,10
1509,6,426,4,6,20,15
1510,7,182,6,2,25,34
1511,9,684,6,5,12,19
1512,6,521,3,6,13,26
1513,2,993,6,3,19,7
1514,4,337,6,2,9,22
1515,9,153,6,3,22,23
1516,6,239,6,4,21,23
1517,9,738,6,5,13,10
1518,4,612,6,0,19,9
1519,7,19,6,0,18,22
1520,6,178,3,6,16,26
1521,6,98,0,6,21,12
1522,6,754,2,6,22,6
1523,2,304,6,4,25,12
1524,6,382,6,1,21,22
1525,6,719,0,6,26,17
1526,9,227,6,3,19,13
1527,5,41,6,5,18,19
1528,6,53,6,4,15,22
1529,5,699,6,2,12,24
1530,2,228,6,0,28,18
1531,6,636,4,6,19,12
1532,9,169,6,3,26,18
1533,5,462,0,6,20,15
1534,2,596,4,6,23,10
1535,7,785,0,6,23,22
1536,7,935,6,0,19,6
1537,3,316,0,6,22,7
1538,4,559,6,1,22,15
1539,6,798,3,6,30,25
1540,6,576,1,6,36,24
1541,3,222,6,4,12,24
1542,5,736,0,6,15,16
1543,4,707,6,0,17,19
1544,5,974,5,6,28,14
1545,3,563,6,2,10,30
1546,2,836,6,3,16,17
1547,5,597,1,6,7,22
1548,5,327,6,3,6,23
1549,3,602,6,3,25,12
1550,8,446,3,6,22,30
1551,4,803,6,2,9,18
1552,4,288,6,3,9,6
1553,4,497,6,0,24,13
1554,3,907,5,6,12,24
1555,6,1,0,6,27,34
1556,3,444,6,5,15,19
1557,6,794,4,6,20,8
1558,6,944,5,6,27,28
1559,3,810,6,3,16,24
1560,6,278,5,6,28,27
1561,9,588,6,0,10,21
1562,6,642,1,6,22,27
1563,6,996,2,6,15,18
1564,7,733,1,6,17,9
1565,3,605,6,4,25,4
1566,4,240,5,6,16,15
1567,3,667,6,4,18,19
1568,7,327,4,6,17,33
1569,4,739,3,6,15,27
1570,6,463,0,6,19,13
1571,5,64,6,4,12,16
1572,6,459,1,6,22,20
1573,4,402,6,3,9,16
1574,6,356,6,3,18,6
1575,3,84,6,1,21,19
1576,8,189,6,3,3,12
1577,5,157,6,2,8,18
1578,6,413,5,6,16,26
1579,1,753,6,3,30,21
1580,8,211,4,6,17,22
1581,4,320,3,6,18,18
1582,9,993,5,6,14,12
1583,7,51,6,2,16,23
1584,7,820,6,4,19,12
1585,10,33,0,6,19,22
1586,4,529,6,1,18,7
1587,7,782,1,6,22,7
1588,7,832,6,1,30,20
1589,3,707,6,5,12,27
1590,4,830,6,3,24,25
1591,6,896,6,5,18,23
1592,4,469,6,3,8,22
1593,4,356,6,2,6,3
1594,5,676,6,0,18,23
1595,8,874,0,6,20,26
1596,10,924,6,5,16,13
1597,3,871,6,2,13,19
1598,1,330,4,6,29,18
1599,7,871,3,6,16,7
1600,3,181,5,6,16,22
1601,6,173,6,2,16,11
1602,10,368,1,6,11,19
1603,2,182,6,1,24,10
1604,5,217,6,0,18,6
1605,3,761,1,6,19,18
1606,3,986,6,4,15,13
1607,6,860,3,6,25,14
1608,5,421,3,6,11,22
1609,3,832,6,3,12,30
1610,5,80,6,4,15,26
1611,7,944,6,2,18,18
1612,7,339,6,2,28,6
1613,5,659,6,0,19,18
1614,8,744,5,6,30,21
1615,3,716,6,2,12,18
1616,5,377,6,5,12,14
1617,3,954,6,2,21,13
1618,9,494,6,4,9,19
1619,6,607,0,6,19,17
1620,6,566,1,6,23,15
1621,10,297,5,6,15,16
1622,8,753,0,6,18,24
1623,5,884,5,6,13,15
1624,4,499,6,3,18,16
1625,7,873,6,3,16,31
1626,6,691,5,6,25,12
1627,8,332,4,6,9,19
1628,5,49,2,6,15,21
1629,8,509,6,4,19,24
1630,6,779,0,6,19,17
1631,9,929,5,6,23,30
1632,4,671,6,4,6,23
1633,8,74,6,3,25,29
1634,2,932,6,4,22,24
1635,5,450,1,6,26,31
1636,5,874,5,6,19,26
1637,7,729,6,0,16,27
1638,3,76,6,0,24,23
1639,8,821,4,6,14,13
1640,5,840,6,2,23,18
1641,5,260,3,6,16,13
1642,7,238,6,2,16,11
1643,3,348,6,1,12,25
1644,4,73,6,0,12,19
1645,8,979,0,6,14,15
1646,1,299,0,6,19,19
1647,1,475,5,6,16,8
1648,3,131,6,2,19,10
1649,7,749,6,5,20,12
1650,5,966,3,6,22,15
1651,10,607,1,6,17,29
1652,4,26,6,0,21,28
1653,10,70,4,6,12,13
1654,2,304,5,6,17,25
1655,4,146,2,6,18,19
1656,5,589,6,2,13,7
1657,4,749,6,5,16,18
1658,9,430,5,6,16,23
1659,3,104,6,2,15,24
1660,3,773,1,6,28,27
1661,6,946,5,6,22,15
1662,6,153,0,6,21,15
1663,5,214,6,1,19,30
1664,5,469,6,3,17,25
1665,9,347,6,0,24,25
1666,5,817,6,2,19,22
1667,9,681,6,1,11,15
1668,3,303,6,1,22,25
1669,3,926,6,4,15,8
1670,5,660,6,0,26,12
1671,8,944,0,6,20,22
1672,3,699,6,0,31,17
1673,2,242,6,5,26,27
1674,8,545,6,0,18,21
1675,8,593,6,3,12,24
1676,8,419,6,4,18,24
1677,4,262,3,6,13,15
1678,7,38,5,6,17,6
1679,5,905,4,6,14,19
1680,4,824,6,4,19,21
1681,6,205,6,1,31,25
1682,5,995,5,6,23,28
1683,9,948,6,5,28,18
1684,6,278,4,6,23,25
1685,5,729,1,6,12,22
1686,8,842,3,6,12,19
1687,7,841,6,1,15,18
1688,7,196,5,6,16,28
1689,7,593,6,1,9,16
1690,6,919,6,1,14,25
1691,5,628,2,6,27,21
1692,4,387,5,6,16,20
1693,2,638,6,1,16,27
1694,3,320,6,3,27,19
1695,9,583,3,6,12,29
1696,7,759,4,6,20,17
1697,6,433,2,6,27,22
1698,7,432,6,0,28,9
1699,5,734,6,1,25,22
1700,4,844,2,6,24,13
1701,5,746,6,3,9,6
1702,6,285,6,5,19,30
1703,3,904,2,6,16,27
1704,3,438,6,4,28,25
1705,9,336,6,3,18,26
1706,9,278,6,0,8,22
1707,5,30,4,6,9,14
1708,4,683,6,2,10,20
1709,7,920,1,6,25,16
1710,4,322,1,6,9,11
1711,7,746,3,6,15,22
1712,9,390,6,2,25,26
1713,4,412,6,1,28,10
1714,7,259,5,6,18,14
1715,7,750,6,2,18,10
1716,5,325,3,6,13,13
1717,2,792,6,0,16,24
1718,2,92,6,1,18,9
1719,8,846,2,6,22,17
1720,3,418,5,6,21,24
1721,6,463,4,6,12,16
1722,2,867,6,5,11,16
1723,3,889,6,5,10,24
1724,8,855,6,3,6,31
1725,3,878,6,3,24,17
1726,5,533,6,5,12,19
1727,4,686,6,0,24,21
1728,7,263,0,6,19,16
1729,4,608,6,1,3,24
1730,5,361,6,0,9,21
1731,1,800,6,5,18,14
1732,3,78,6,2,12,10
1733,5,151,6,5,21,17
1734,7,259,6,3,20,28
1735,9,975,6,1,8,18
1736,4,81,6,2,6,20
1737,8,78,5,6,21,27
1738,5,265,6,0,14,21
1739,9,281,6,4,14,24
1740,3,259,6,5,9,20
1741,4,407,0,6,28,6
1742,1,786,6,2,25,32
1743,4,621,6,4,23,7
1744,4,273,6,1,24,15
1745,4,681,6,3,22,17
1746,2,677,6,1,18,14
1747,8,493,5,6,22,10
1748,8,392,1,6,20,23
1749,7,38,1,6,31,26
1750,5,456,6,2,15,18
1751,7,744,6,3,24,24
1752,7,411,1,6,10,19
1753,4,920,6,0,20,7
1754,6,884,3,6,21,18
1755,6,485,3,6,31,26
1756,5,433,5,6,25,23
1757,5,367,0,6,13,33
1758,9,206,3,6,8,23
1759,5,791,0,6,16,26
1760,5,483,3,6,20,24
1761,3,766,4,6,15,17
1762,3,890,6,3,16,14
1763,4,841,6,5,25,24
1764,4,899,6,0,29,10
1765,9,890,6,2,12,19
1766,5,502,4,6,22,11
1767,5,138,6,5,21,21
1768,4,977,5,6,15,10
1769,6,850,5,6,8,26
1770,5,584,6,3,16,19
1771,10,210,2,6,21,7
1772,8,585,6,0,21,17
1773,7,368,4,6,18,11
1774,6,117,6,2,21,27
1775,10,54,5,6,12,25
1776,1,785,4,6,29,28
1777,6,586,2,6,15,22
1778,6,667,0,6,16,14
1779,1,272,3,6,23,10
1780,8,186,1,6,18,24
1781,7,467,2,6,21,13
1782,4,951,1,6,19,11
1783,5,673,6,0,11,19
1784,5,819,6,5,15,4
1785,9,613,6,3,19,16
1786,7,672,6,0,21,29
1787,2,536,6,3,20,9
1788,3,556,6,4,12,20
1789,7,928,6,0,9,18
1790,7,313,6,2,15,21
1791,5,417,6,1,18,12
1792,7,735,6,2,22,24
1793,6,868,6,3,22,35
1794,4,644,6,5,19,12
1795,1,70,3,6,7,12
1796,4,344,6,3,13,31
1797,9,900,5,6,16,12
1798,9,800,3,6,12,22
1799,3,580,5,6,21,6
1800,3,914,6,3,10,28
1801,6,423,5,6,35,8
1802,5,714,5,6,30,3
1803,7,265,6,3,22,18
1804,2,133,6,2,11,26
1805,5,135,6,1,10,18
1806,5,316,6,0,20,10
1807,8,950,1,6,26,22
1808,4,449,6,0,15,27
1809,6,650,6,1,33,17
1810,8,408,6,1,17,24
1811,4,25,6,0,24,14
1812,5,395,6,3,18,19
1813,10,66,6,2,34,25
1814,4,156,6,5,12,24
1815,5,613,6,3,28,16
1816,8,986,3,6,17,16
1817,9,249,3,6,13,3
1818,8,826,2,6,25,9
1819,8,788,3,6,15,17
1820,1,44,6,4,20,21
1821,6,640,6,3,26,12
1822,2,974,6,2,15,32
1823,5,911,6,2,19,22
1824,9,439,6,3,11,8
1825,9,141,6,4,15,20
1826,6,385,1,6,26,20
1827,3,284,5,6,18,18
1828,5,219,0,6,6,17
1829,3,390,6,5,25,13
1830,5,384,6,1,20,9
1831,6,525,4,6,32,18
1832,2,466,2,6,19,20
1833,2,314,6,2,16,27
1834,8,687,2,6,24,17
1835,5,950,6,2,17,13
1836,3,656,6,3,21,14
1837,6,508,2,6,9,8
1838,2,709,4,6,16,21
1839,5,276,3,6,30,23
1840,8,925,6,0,21,27
1841,6,484,5,6,35,19
1842,2,347,6,2,14,11
1843,1,789,5,6,26,8
1844,8,939,3,6,24,12
1845,3,385,0,6,15,22
1846,5,888,0,6,15,19
1847,3,630,6,0,16,12
1848,6,391,3,6,19,24
1849,4,691,4,6,27,30
1850,10,724,4,6,28,14
1851,7,41,6,3,16,18
1852,5,390,6,5,27,19
1853,6,232,6,1,24,7
1854,4,887,6,0,32,9
1855,2,635,6,2,15,21
1856,6,653,6,0,23,27
1857,8,945,2,6,21,13
1858,4,801,6,5,25,16
1859,6,758,4,6,34,9
1860,6,970,6,3,22,8
1861,6,495,1,6,23,16
1862,6,114,3,6,14,22
1863,5,369,0,6,5,19
1864,10,529,6,4,29,12
1865,6,887,3,6,17,5
1866,1,623,3,6,22,24
1867,5,121,6,1,6,10
1868,4,750,6,5,16,19
1869,7,994,6,0,19,15
1870,6,748,6,1,24,19
1871,6,543,2,6,9,31
1872,4,310,6,5,19,23
1873,4,336,6,3,16,24
1874,6,151,6,4,16,16
1875,3,354,6,2,10,9
1876,8,852,0,6,22,24
1877,4,265,6,1,24,24
1878,3,61,6,3,13,15
1879,5,208,6,4,31,26
1880,4,628,1,6,5,22
1881,5,399,3,6,20,16
1882,6,741,6,1,20,13
1883,2,772,6,1,18,17
1884,9,424,2,6,15,23
1885,3,919,6,0,15,12
1886,6,869,6,2,23,9
1887,5,787,6,5,20,12
1888,5,350,6,3,21,17
1889,9,20,6,4,7,14
1890,5,330,0,6,6,27
1891,6,613,6,0,25,17
1892,4,316,1,6,27,23
1893,8,283,5,6,9,18
1894,7,897,4,6,18,6
1895,1,484,2,6,13,12
1896,5,482,4,6,7,24
1897,7,70,2,6,27,16
1898,4,963,6,5,16,23
1899,5,520,6,4,16,18
1900,9,866,6,4,26,10
1901,8,126,6,3,25,24
1902,8,968,6,1,13,21
1903,6,178,0,6,13,13
1904,1,389,4,6,21,12
1905,5,610,6,5,33,6
1906,5,224,6,1,16,13
1907,2,848,4,6,19,28
1908,3,422,6,1,10,21
1909,8,491,0,6,19,23
1910,3,412,6,3,21,21
1911,8,373,6,4,16,15
1912,6,350,5,6,34,30
1913,7,5,5,6,24,27
1914,2,455,6,2,16,19
1915,6,534,0,6,15,15
1916,7,58,3,6,24,12
1917,4,291,6,3,12,18
1918,6,539,1,6,31,22
1919,3,467,0,6,15,4
1920,5,945,6,1,22,28
1921,8,847,4,6,18,27
